metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1734792140,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_duration,1734792140,111.788300,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_blocked,1734792140,292.843400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_connecting,1734792140,111.178200,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_tls_handshaking,1734792140,137.929000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_sending,1734792140,0.087000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_waiting,1734792140,111.701300,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_receiving,1734792140,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_failed,1734792140,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
vus,1734792141,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792141,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792142,1.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_duration,1734792142,108.196300,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_blocked,1734792142,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_connecting,1734792142,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_tls_handshaking,1734792142,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_sending,1734792142,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_waiting,1734792142,108.196300,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_receiving,1734792142,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_failed,1734792142,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
vus,1734792142,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792142,3.000000,,,,,,,,,,,,,,,,
vus,1734792143,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792143,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792144,1.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_duration,1734792144,108.477900,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_blocked,1734792144,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_connecting,1734792144,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_tls_handshaking,1734792144,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_sending,1734792144,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_waiting,1734792144,108.477900,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_receiving,1734792144,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_failed,1734792144,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
vus,1734792144,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792144,3.000000,,,,,,,,,,,,,,,,
vus,1734792145,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792145,3.000000,,,,,,,,,,,,,,,,
data_sent,1734792146,663.000000,,,,,,,,,default,,,,,,,
data_received,1734792146,17483.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734792146,5623.066400,,,,,,,,,default,,,,,,,
iterations,1734792146,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734792146,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_duration,1734792146,111.310700,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_blocked,1734792146,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_connecting,1734792146,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_tls_handshaking,1734792146,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_sending,1734792146,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_waiting,1734792146,99.550000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_receiving,1734792146,11.760700,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_failed,1734792146,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
vus,1734792146,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792146,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792147,1.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_duration,1734792147,109.438700,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_blocked,1734792147,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_connecting,1734792147,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_tls_handshaking,1734792147,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_sending,1734792147,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_waiting,1734792147,107.458900,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_receiving,1734792147,1.979800,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_failed,1734792147,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
vus,1734792147,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792147,3.000000,,,,,,,,,,,,,,,,
vus,1734792148,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792148,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792149,1.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_duration,1734792149,108.767000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_blocked,1734792149,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_connecting,1734792149,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_tls_handshaking,1734792149,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_sending,1734792149,0.313000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_waiting,1734792149,108.094300,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_receiving,1734792149,0.359700,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_failed,1734792149,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
vus,1734792149,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792149,3.000000,,,,,,,,,,,,,,,,
vus,1734792150,1.000000,,,,,,,,,,,,,,,,
vus_max,1734792150,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792150,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_duration,1734792150,118.432200,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_blocked,1734792150,236.578800,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_connecting,1734792150,113.534600,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_tls_handshaking,1734792150,123.044200,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_sending,1734792150,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_waiting,1734792150,118.432200,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_receiving,1734792150,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_failed,1734792150,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
data_sent,1734792151,319.000000,,,,,,,,,default,,,,,,,
data_received,1734792151,13165.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734792151,5332.025200,,,,,,,,,default,,,,,,,
iterations,1734792151,1.000000,,,,,,,,,default,,,,,,,
vus,1734792151,2.000000,,,,,,,,,,,,,,,,
vus_max,1734792151,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792151,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_duration,1734792151,111.034700,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_blocked,1734792151,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_connecting,1734792151,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_tls_handshaking,1734792151,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_sending,1734792151,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_waiting,1734792151,102.286300,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_receiving,1734792151,8.748400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_failed,1734792151,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_reqs,1734792151,1.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_duration,1734792151,113.248000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_blocked,1734792151,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_connecting,1734792151,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_tls_handshaking,1734792151,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_sending,1734792151,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_waiting,1734792151,105.438400,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_receiving,1734792151,7.809600,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_failed,1734792151,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
vus,1734792152,2.000000,,,,,,,,,,,,,,,,
vus_max,1734792152,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792152,1.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_duration,1734792152,109.336100,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_blocked,1734792152,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_connecting,1734792152,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_tls_handshaking,1734792152,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_sending,1734792152,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_waiting,1734792152,106.538200,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_receiving,1734792152,2.797900,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_failed,1734792152,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
vus,1734792153,2.000000,,,,,,,,,,,,,,,,
vus_max,1734792153,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792154,1.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_duration,1734792154,113.834800,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_blocked,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_connecting,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_tls_handshaking,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_sending,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_waiting,1734792154,113.522200,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_receiving,1734792154,0.312600,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_failed,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
vus,1734792154,2.000000,,,,,,,,,,,,,,,,
vus_max,1734792154,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792154,1.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_duration,1734792154,139.260600,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_blocked,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_connecting,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_tls_handshaking,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_sending,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_waiting,1734792154,127.124400,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_receiving,1734792154,12.136200,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_failed,1734792154,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
vus,1734792155,2.000000,,,,,,,,,,,,,,,,
vus_max,1734792155,3.000000,,,,,,,,,,,,,,,,
data_sent,1734792156,663.000000,,,,,,,,,default,,,,,,,
data_received,1734792156,17490.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734792156,5583.376200,,,,,,,,,default,,,,,,,
iterations,1734792156,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734792156,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_duration,1734792156,116.559000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_blocked,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_connecting,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_tls_handshaking,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_sending,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_waiting,1734792156,116.083300,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_receiving,1734792156,0.475700,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_failed,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
vus,1734792156,2.000000,,,,,,,,,,,,,,,,
vus_max,1734792156,3.000000,,,,,,,,,,,,,,,,
data_sent,1734792156,319.000000,,,,,,,,,default,,,,,,,
data_received,1734792156,13164.000000,,,,,,,,,default,,,,,,,
iteration_duration,1734792156,5361.447500,,,,,,,,,default,,,,,,,
iterations,1734792156,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1734792156,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_duration,1734792156,119.736200,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_blocked,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_connecting,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_tls_handshaking,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_sending,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_waiting,1734792156,118.987300,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_receiving,1734792156,0.748900,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_req_failed,1734792156,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,,
http_reqs,1734792157,1.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_duration,1734792157,115.248800,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_blocked,1734792157,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_connecting,1734792157,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_tls_handshaking,1734792157,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_sending,1734792157,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_waiting,1734792157,104.595500,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_receiving,1734792157,10.653300,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_failed,1734792157,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
vus,1734792157,2.000000,,,,,,,,,,,,,,,,
vus_max,1734792157,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792158,1.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_duration,1734792158,113.615000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_blocked,1734792158,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_connecting,1734792158,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_tls_handshaking,1734792158,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_sending,1734792158,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_waiting,1734792158,110.687600,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_receiving,1734792158,2.927400,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
http_req_failed,1734792158,0.000000,,,,true,,GET,https://test.k6.io/contacts.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/contacts.php,,
vus,1734792158,2.000000,,,,,,,,,,,,,,,,
vus_max,1734792158,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792159,1.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_duration,1734792159,113.929600,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_blocked,1734792159,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_connecting,1734792159,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_tls_handshaking,1734792159,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_sending,1734792159,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_waiting,1734792159,105.991900,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_receiving,1734792159,7.937700,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_failed,1734792159,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
vus,1734792159,2.000000,,,,,,,,,,,,,,,,
vus_max,1734792159,3.000000,,,,,,,,,,,,,,,,
http_reqs,1734792160,1.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_duration,1734792160,110.352700,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_blocked,1734792160,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_connecting,1734792160,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_tls_handshaking,1734792160,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
http_req_sending,1734792160,0.000000,,,,true,,GET,https://test.k6.io/flip_coin.php,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/flip_coin.php,,
